Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
EPD-A-5-8-P_S1_L002_R1_001_val_1	0	0	0	0	6.33E-05	0.000316537	0.000443152	0.000633074	0.001835915	0.004304904	0.008419885	0.012724789	0.017915996	0.02538627	0.037414677	0.053874603	0.072803518	0.091162666	0.120157458	0.165169024	0.207648294	0.246202505	0.297798042	0.361485293	0.430743596	0.508231862	0.584643902	0.694608868	0.823502748	0.932708025	1.041343535	1.137190949	1.2265177	1.31122301	1.359463254	1.395738399	1.404411513	1.33173461	1.258424633	1.16745189	1.044318983	0.920046544	0.779820637	0.665614076	0.568310591	0.490759018	0.428274607	0.38598526	0.384529189	0.411244915	0.454800411	0.537036732	0.665677383	0.821603526	1.01950248	1.307487873	1.656501607	2.061162552	2.579270369	3.144858742	3.7496344	4.331176239	4.86067939	5.323836378	5.606060798	5.652781664	5.510276691	5.184560083	4.666199036	4.050091353	3.378019922	2.670876187	2.015391297	1.475442424	1.033683339	0.688531357	0.450052355	0.288238623	0.17137315	0.10034224	0.055077444	0.029501252	0.015320392	0.008166655	0.005571052	0.004114981	0.002722218	0.00196253	0.001772607	0.001392763	0.001329456	0.001202841	0.000886304	0.000633074	0.000316537	0.00025323	0.00025323	0.000126615	6.33E-05	0.000316537	0.001266148
EPD-A-5-8-P_S1_L002_R2_001_val_2	0	0	0	0	6.33E-05	0.000443086	0.000949471	0.001329259	0.002342029	0.005380336	0.009621307	0.014052172	0.018609633	0.028294237	0.040763957	0.056461878	0.075134809	0.097795518	0.129507851	0.166030838	0.204452766	0.247432156	0.306742447	0.364406989	0.419666204	0.493155263	0.586709811	0.705646884	0.827369073	0.94225507	1.044924539	1.149556249	1.243490585	1.306851953	1.367238312	1.397558087	1.38369581	1.323689239	1.252225718	1.159430748	1.044861241	0.925670975	0.791605663	0.678998397	0.585823638	0.50866329	0.464481238	0.428464636	0.407576273	0.438085942	0.480748841	0.555313968	0.68051755	0.833888774	1.045747414	1.326537653	1.656383895	2.063453783	2.541987192	3.10223841	3.739586676	4.335348111	4.881040772	5.334444847	5.586814252	5.584852012	5.440595711	5.122396313	4.585881872	3.991766187	3.322262501	2.624337981	2.007624886	1.459969984	1.005236649	0.688809598	0.459607286	0.283575354	0.172613837	0.10330245	0.055828898	0.031838929	0.018103248	0.011203758	0.008988326	0.006772893	0.004684057	0.004810653	0.004367567	0.003797884	0.003797884	0.003797884	0.003481394	0.002975009	0.003797884	0.003987778	0.003228202	0.003481394	0.014368662	0.043359178	0.098934883
EPD-A-5-8-P_S1_L003_R1_001_val_1	0	0	0	6.06E-05	0.000242492	0.000424362	0.0007881	0.001030593	0.002243055	0.004849849	0.007577889	0.011033406	0.01697447	0.025219213	0.036919473	0.052196496	0.072080876	0.097663828	0.129127221	0.166471056	0.20417863	0.24903973	0.30657106	0.366224199	0.434061457	0.511416544	0.604654885	0.710199717	0.828293532	0.951358443	1.057751998	1.142442481	1.237135776	1.334678358	1.391967196	1.412215314	1.392937165	1.334799604	1.239318208	1.143048712	1.041868744	0.915045201	0.789615989	0.669339742	0.573191491	0.493472104	0.43157591	0.398475693	0.389442849	0.413328354	0.460129394	0.549002871	0.661883099	0.805377997	1.019680686	1.295758322	1.646766121	2.070218534	2.575572767	3.128273648	3.723228835	4.356861566	4.920413983	5.334469815	5.560048401	5.6017571	5.504032649	5.189398716	4.674284162	4.051199853	3.334574086	2.636983976	2.002987507	1.44743734	1.010465973	0.688860383	0.454612691	0.287535404	0.177625708	0.101968069	0.053408959	0.029765946	0.016125747	0.009517828	0.006547296	0.004425487	0.003213025	0.002243055	0.001454955	0.001212462	0.001636824	0.001030593	0.000242492	0.000363739	0.000424362	0.000545608	0.000606231	0.000303116	0.000424362	0.000909347	0.001636824
EPD-A-5-8-P_S1_L003_R2_001_val_2	0	0	6.06E-05	0.000242378	0.000363567	0.000787728	0.001030106	0.001636051	0.003878048	0.005998855	0.009089174	0.012603654	0.018360131	0.028418817	0.039265231	0.052959587	0.073864686	0.098647834	0.130944698	0.166089504	0.20541533	0.249467526	0.305153865	0.37023235	0.438098181	0.521536798	0.617457879	0.7140455	0.829841576	0.939881174	1.043437162	1.152083087	1.250609732	1.320838749	1.361679437	1.400884074	1.402701908	1.339804825	1.258244638	1.163414257	1.04543678	0.920309153	0.798090062	0.690292459	0.595037917	0.506145796	0.439916016	0.409073419	0.402589809	0.434098945	0.481362649	0.55704517	0.678415939	0.835113297	1.043255379	1.325625714	1.665439628	2.060455125	2.541575396	3.087713558	3.696930586	4.326386175	4.876584167	5.313834026	5.558938748	5.574269155	5.457200595	5.137564647	4.637114733	4.028200677	3.285312198	2.584476297	2.000648361	1.470688929	1.023380385	0.697018448	0.455791773	0.278492288	0.16711961	0.100647452	0.057201201	0.031812109	0.018541915	0.012179493	0.009513335	0.006665394	0.00472637	0.003756859	0.004059831	0.00418102	0.003878048	0.003272103	0.002666158	0.002120807	0.00175724	0.001999618	0.001878429	0.001878429	0.010301064	0.036174912	0.064775513
EPD-A-5-8-P_S1_L004_R1_001_val_1	0	0	0	6.20E-05	0.000124064	0.000124064	0.000310161	0.000806418	0.001922996	0.00409412	0.007816047	0.012716585	0.018051348	0.024812849	0.039824623	0.058186131	0.07481074	0.098755139	0.126607562	0.158864266	0.206132744	0.251354161	0.300669699	0.366299685	0.424299719	0.505313672	0.609527638	0.704933043	0.816466799	0.942950297	1.067076575	1.16688626	1.25571626	1.323827531	1.372336651	1.406578383	1.386604039	1.340079947	1.274201833	1.172469151	1.048777099	0.915656163	0.783899935	0.670257086	0.571626011	0.484470878	0.421446242	0.396819489	0.393283658	0.404139279	0.449298665	0.541416367	0.665542645	0.817211185	1.0230958	1.314584745	1.671083354	2.066724232	2.555599392	3.131381555	3.727013997	4.346900999	4.922124873	5.349712295	5.602245067	5.61285256	5.474893119	5.140477945	4.628216676	4.049394939	3.345578474	2.628052911	2.005374463	1.467928152	1.022289382	0.69432555	0.452462303	0.280447227	0.17096053	0.09993375	0.053099497	0.028534776	0.014949742	0.008064176	0.005210698	0.004218184	0.002791446	0.001736899	0.001736899	0.001550803	0.001426739	0.00117861	0.000930482	0.000620321	0.000434225	0.000248128	0.000186096	0.000186096	6.20E-05	0.000434225	0.003287703
EPD-A-5-8-P_S1_L004_R2_001_val_2	0.000124043	6.20E-05	0	0.000186065	0.000496174	0.000868304	0.001178412	0.001984694	0.004093432	0.006388235	0.008310907	0.011970187	0.02046716	0.030824783	0.04130645	0.057308048	0.075418383	0.095327347	0.126896391	0.164667604	0.206904379	0.248707003	0.298076273	0.370083463	0.433655701	0.509012063	0.60508367	0.708101708	0.827121344	0.94837376	1.056353534	1.164519372	1.260528958	1.312193031	1.362058475	1.416017351	1.405349619	1.319635635	1.24998527	1.183994185	1.057283859	0.912773306	0.790094391	0.678331294	0.581639469	0.503678197	0.451641993	0.429500248	0.413312585	0.425530859	0.469938394	0.563653177	0.701651452	0.862349667	1.053500536	1.329248998	1.686183861	2.060112669	2.540842838	3.111690532	3.690725089	4.285327093	4.839180842	5.291505074	5.549515331	5.573207619	5.44928827	5.12572108	4.61317378	3.990786057	3.304764073	2.625254366	1.997842885	1.468115576	1.023171926	0.680998227	0.441470435	0.27748507	0.173784793	0.102459843	0.056873896	0.034608107	0.02046716	0.012218274	0.009055168	0.007380582	0.007070473	0.0065743	0.005581953	0.00620217	0.005768018	0.003907367	0.003225128	0.00328715	0.003349172	0.00328715	0.002977041	0.002790976	0.012466361	0.040003994	0.092536371
EPD-A-5-8-S_S19_L001_R1_001_val_1	0	0	0	0	0	0	0	0	0.000357337	0.001072011	0.001786684	0.003930705	0.005360053	0.0067894	0.009290758	0.010720105	0.017509505	0.021797547	0.030373631	0.041093737	0.04859781	0.066107315	0.0746834	0.084331494	0.118278494	0.138646694	0.148294789	0.172593694	0.19903662	0.238343672	0.28265344	0.307667019	0.32910723	0.356979503	0.386638461	0.395929219	0.375918356	0.389139819	0.397715903	0.359123524	0.334109945	0.316957777	0.299805609	0.286941483	0.279794746	0.284797461	0.292301535	0.309096367	0.367699608	0.440238987	0.500271576	0.619264744	0.760412796	0.956233384	1.280337898	1.657328264	2.06254824	2.551027701	3.11990795	3.77240502	4.5278151	5.300377348	5.97860267	6.547840256	6.841213802	6.85836597	6.72043395	6.329864784	5.72417884	4.943397845	4.045767702	3.173508476	2.385938081	1.7120008	1.206011835	0.830450816	0.536719934	0.327320545	0.198679283	0.123995883	0.071110031	0.039664389	0.022869558	0.010362768	0.00786141	0.005717389	0.003216032	0.003216032	0.002144021	0.001786684	0.001786684	0.001786684	0.001429347	0.000714674	0.000714674	0.000357337	0.000357337	0.000357337	0	0	0.000714674
EPD-A-5-8-S_S19_L001_R2_001_val_2	0	0	0	0	0	0.000714357	0.001071536	0.000714357	0.001071536	0.001785893	0.001428714	0.002143071	0.005714857	0.009286643	0.013572786	0.015715857	0.017144572	0.023216607	0.030360179	0.038575286	0.050362179	0.071435715	0.081793894	0.088223108	0.109653823	0.133584787	0.154301144	0.188590288	0.222522252	0.236452217	0.28074236	0.32324661	0.332533253	0.348249111	0.358964468	0.371465718	0.398254111	0.397896933	0.378966468	0.370751361	0.363607789	0.348249111	0.339676825	0.328604289	0.316103039	0.327532753	0.344677325	0.352535254	0.389681825	0.464332148	0.55398397	0.660780364	0.842941437	1.046176046	1.272627263	1.640878374	2.065206521	2.52668124	3.142457103	3.851099396	4.580815224	5.382323947	6.00310031	6.405640564	6.711385424	6.760318889	6.645664566	6.227051277	5.547697627	4.786192905	3.948251968	3.128527138	2.370594202	1.734816339	1.222265084	0.820796365	0.525052505	0.337176575	0.205377681	0.120012001	0.070364179	0.042861429	0.022859429	0.012144072	0.009643822	0.008929464	0.005357679	0.003928964	0.003928964	0.004286143	0.003214607	0.001785893	0.000714357	0.000357179	0.000714357	0.001071536	0.001071536	0.001428714	0.008572286	0.033217607	0.062149072
EPD-A-5-8-S_S19_L002_R1_001_val_1	0	0	0	0	0	0	0	0	0.000361783	0.001085348	0.001808914	0.001808914	0.003617827	0.006150306	0.00795922	0.011215264	0.016642005	0.020983398	0.026771921	0.037987186	0.047755319	0.05318206	0.07308011	0.091892811	0.097681335	0.121197211	0.153034091	0.175826402	0.201512975	0.240585509	0.281466957	0.313303836	0.331754755	0.344055367	0.374445116	0.408090909	0.399769906	0.387831076	0.365400548	0.329945841	0.322710187	0.314750967	0.297385396	0.282552305	0.268442779	0.273507737	0.282914087	0.312218488	0.358164893	0.412070519	0.496727675	0.618648452	0.784706721	0.964512733	1.223549161	1.597994277	2.033580672	2.549844614	3.165237022	3.827299401	4.584872417	5.329421256	6.052624915	6.621347351	6.807665452	6.773296094	6.625688744	6.291763293	5.676732668	4.901070515	4.094295048	3.218057299	2.463378544	1.829897	1.232955512	0.809307946	0.530735251	0.341522888	0.201151193	0.114685122	0.069462282	0.045584623	0.024239442	0.010129916	0.00795922	0.006512089	0.004703175	0.004341393	0.003617827	0.002170696	0.001085348	0.000723565	0.000723565	0	0	0	0.000361783	0.000361783	0	0.000361783	0.002170696
EPD-A-5-8-S_S19_L002_R2_001_val_2	0	0	0	0	0	0.000723767	0.001085651	0.001085651	0.001447534	0.001085651	0.001447534	0.002895068	0.006513904	0.008323321	0.008685205	0.01230404	0.016646642	0.02460808	0.038721538	0.044149791	0.049578044	0.0615202	0.074186124	0.089023349	0.105669991	0.127744887	0.150543549	0.168637726	0.201931011	0.23667183	0.266346279	0.309772303	0.332570965	0.363331066	0.394814933	0.40277637	0.406395206	0.382872776	0.378892057	0.386129728	0.372378154	0.350665142	0.330399664	0.323523877	0.290954359	0.293849428	0.330399664	0.347770074	0.394453049	0.457420784	0.540292112	0.66405628	0.814237946	1.043310221	1.324855608	1.635713562	2.071783217	2.601218824	3.206649972	3.806290983	4.483375071	5.238987884	5.879521735	6.436822373	6.820418916	6.823675868	6.625363693	6.232720061	5.55418844	4.789166655	3.979995078	3.137168334	2.379022335	1.742831087	1.194577537	0.808085926	0.536673277	0.345960656	0.215320701	0.117612148	0.064777152	0.040892839	0.027503148	0.015922875	0.010494622	0.011942157	0.011580273	0.011942157	0.010494622	0.007599554	0.007599554	0.006513904	0.004704486	0.005066369	0.004704486	0.005428253	0.00615202	0.004342602	0.013751574	0.040892839	0.086852048
EPD-A-5-8-S_S19_L003_R1_001_val_1	0	0	0	0	0	0	0	0	0.000347604	0.001390414	0.001738018	0.001738018	0.003476036	0.00764728	0.007994883	0.011123316	0.020856217	0.026417875	0.036845984	0.045536074	0.050054921	0.063959066	0.074734778	0.086900905	0.107757122	0.133827394	0.163721305	0.190486784	0.216209452	0.238456084	0.271826031	0.305891186	0.324314178	0.340651548	0.37054546	0.399048956	0.407391443	0.39174928	0.37158827	0.378192739	0.359422144	0.322923764	0.303805564	0.274259257	0.260007508	0.26591677	0.276692482	0.308672015	0.343779981	0.412605498	0.503677646	0.63750504	0.821387356	1.024040266	1.267015197	1.558307031	1.968826907	2.549672557	3.136079865	3.72596321	4.496600437	5.315206963	6.011457015	6.486631165	6.737600979	6.860305057	6.814768983	6.370183952	5.638825934	4.91650561	4.089208993	3.16632138	2.423144839	1.797805926	1.233297646	0.83424869	0.555818189	0.35142726	0.218990281	0.128265736	0.067782706	0.042060038	0.021551424	0.011123316	0.007299676	0.004518847	0.004518847	0.005214054	0.003128433	0.002780829	0.002433225	0.001738018	0.001738018	0.001042811	0.000347604	0.000347604	0	0	0	0.000695207	0.002085622
EPD-A-5-8-S_S19_L003_R2_001_val_2	0	0.000347437	0.000694874	0.000694874	0.000347437	0.000347437	0.000694874	0.001042311	0.001737185	0.001389748	0.001389748	0.00347437	0.00451668	0.00451668	0.00799105	0.01250773	0.01945647	0.026405209	0.035091133	0.054547602	0.062538652	0.065318148	0.077825878	0.093113105	0.104578524	0.128899111	0.165032555	0.192132638	0.216105788	0.241468686	0.295321414	0.327285614	0.356122882	0.385307586	0.385655023	0.397815316	0.404416619	0.380443469	0.372799855	0.389129392	0.375579351	0.356470318	0.324853555	0.305049649	0.300532968	0.29462654	0.321379186	0.367240864	0.389824266	0.427347458	0.514554134	0.666731522	0.844619244	1.060030158	1.334505354	1.638860129	2.015829228	2.56026294	3.202326438	3.822501407	4.529188179	5.284168688	5.943604033	6.478309511	6.740276977	6.744793657	6.601649631	6.168743182	5.516604012	4.823814719	3.986839088	3.114772325	2.422330468	1.776445164	1.212554982	0.817519161	0.533663167	0.334234353	0.202903183	0.123687557	0.06740277	0.035786007	0.024668024	0.017024411	0.009380798	0.004169243	0.003821807	0.004864117	0.006253865	0.006601302	0.005211554	0.005211554	0.003821807	0.002432059	0.001737185	0.001042311	0.001737185	0.001389748	0.009380798	0.032311637	0.058021972
EPD-A-5-8-S_S19_L004_R1_001_val_1	0	0	0	0	0.000354352	0.000354352	0.000354352	0.000708705	0.001771762	0.002126114	0.001771762	0.001771762	0.002480466	0.004960933	0.007795751	0.008858808	0.017008912	0.028348187	0.034372176	0.0379157	0.049254974	0.064137772	0.074059637	0.086107617	0.106660052	0.125440726	0.148473627	0.186743679	0.219698446	0.2430857	0.267181659	0.294466788	0.327421555	0.362148084	0.371715597	0.392268032	0.412111763	0.38588969	0.370298187	0.347619638	0.332028136	0.333799897	0.307932177	0.272142591	0.256196736	0.256196736	0.277103524	0.319271452	0.349037048	0.428057618	0.529402385	0.622242696	0.772842437	1.002462749	1.244485392	1.56021332	2.004925497	2.553108556	3.187399231	3.842951046	4.57575167	5.324498149	6.037809394	6.573944473	6.814195354	6.852465406	6.702928722	6.253609964	5.63916302	4.899984054	4.063358197	3.224960578	2.424833011	1.773179072	1.214719796	0.811112489	0.540741659	0.344076115	0.207296115	0.113392746	0.060239897	0.033663472	0.020552435	0.010984922	0.008504456	0.007441399	0.003897876	0.003543523	0.00460658	0.004252228	0.003897876	0.003189171	0.001771762	0.000708705	0	0	0	0	0.000354352	0.000708705	0.002126114
EPD-A-5-8-S_S19_L004_R2_001_val_2	0	0	0	0	0	0	0	0.000708878	0.002126634	0.002126634	0.001772195	0.004607707	0.00708878	0.008152097	0.009569853	0.012759804	0.01772195	0.021975218	0.031899509	0.043241557	0.049975898	0.060254629	0.071242238	0.094280772	0.118382624	0.131851306	0.154180962	0.187143789	0.220461054	0.254132759	0.295247682	0.328919386	0.339552556	0.356920067	0.39803499	0.405832648	0.402288258	0.409022599	0.388819576	0.355502311	0.340261434	0.322185046	0.30658973	0.312615193	0.300918706	0.289576658	0.312615193	0.337780361	0.35940114	0.430643378	0.544418295	0.657484334	0.795006663	1.026809766	1.288385743	1.611988545	2.027036606	2.528567783	3.129341878	3.783636261	4.561629852	5.348484419	6.060906797	6.551450364	6.760569371	6.806292001	6.652819917	6.178580543	5.524640599	4.809737148	3.956956929	3.138911731	2.432869255	1.781764823	1.224941163	0.819108515	0.530240735	0.326083874	0.200612471	0.120154819	0.062735702	0.036861655	0.025519608	0.016658633	0.01063317	0.006734341	0.004962146	0.005316585	0.003898829	0.004607707	0.004253268	0.002481073	0.002126634	0.002126634	0.003898829	0.00354439	0.00354439	0.005316585	0.009569853	0.030127314	0.077267701
EPD-A-5-9-P_S2_L001_R1_001_val_1	0	5.11E-05	5.11E-05	5.11E-05	0.000357471	0.000817077	0.000970279	0.001072413	0.0026555	0.006894086	0.012000817	0.019405577	0.029670105	0.044683893	0.067817383	0.092993566	0.125370238	0.169594526	0.22924114	0.291134716	0.356398734	0.438668165	0.53109999	0.646461036	0.781278725	0.92528853	1.091359412	1.275661322	1.491318558	1.706209784	1.891635175	2.066540701	2.221581044	2.363650291	2.453630886	2.501174548	2.497191298	2.391226637	2.214176284	2.024767644	1.809774283	1.560208355	1.31569809	1.081605556	0.888264733	0.723572669	0.587886835	0.493208048	0.422888367	0.390154223	0.399142069	0.446941068	0.526299663	0.634766622	0.779184966	0.981462568	1.257736697	1.565621489	1.927229088	2.356347666	2.83163109	3.307374119	3.739914207	4.087325094	4.284649168	4.310182821	4.203554285	3.945409049	3.554846287	3.1143397	2.585793075	2.043100807	1.554386682	1.12685119	0.786283321	0.535440711	0.347002349	0.213614544	0.134000613	0.075222143	0.039475028	0.023031355	0.012715759	0.007047288	0.005004596	0.003064038	0.002246961	0.002042692	0.001685221	0.001480952	0.001225615	0.000919212	0.000663875	0.000612808	0.000663875	0.001532019	0.001583087	0.000510673	0.000204269	0.000357471	0.000868144
EPD-A-5-9-P_S2_L001_R2_001_val_2	0	0	0.00010207	0.000255175	0.000561386	0.001275877	0.002551753	0.003164174	0.005511787	0.010309084	0.01531052	0.022047149	0.032815549	0.051137138	0.074562234	0.101202539	0.132282896	0.172957845	0.231137822	0.293604745	0.364696594	0.454314173	0.545973155	0.647788115	0.777876502	0.932767933	1.091078713	1.262658611	1.486396348	1.711205821	1.886562314	2.060438789	2.235642177	2.350164869	2.440496939	2.517304716	2.494849286	2.365424354	2.219106815	2.039922692	1.802252382	1.566011053	1.320277202	1.079595823	0.887857073	0.72689247	0.596089591	0.498867787	0.436349829	0.41460889	0.412057137	0.45992803	0.547504207	0.654320603	0.803394036	1.003604607	1.264648978	1.573615278	1.948825096	2.370936141	2.82984347	3.315186964	3.718721245	4.038966295	4.245352109	4.275973149	4.170789875	3.911276555	3.504680171	3.057612978	2.554866525	2.01925349	1.537737626	1.110778249	0.77210954	0.524181181	0.341016323	0.21439832	0.132997386	0.076501567	0.039756318	0.02245543	0.012809802	0.008573891	0.007093874	0.006022138	0.004797296	0.00362349	0.003674525	0.003572455	0.002653824	0.002245543	0.002092438	0.001990368	0.002092438	0.002194508	0.002602788	0.002143473	0.01097254	0.037919055	0.065375922
EPD-A-5-9-P_S2_L002_R1_001_val_1	0	0	0	5.21E-05	0.00036499	0.000417131	0.000312849	0.001147111	0.003702041	0.007560506	0.011940386	0.01981374	0.031284853	0.046979421	0.068148839	0.095210237	0.13014499	0.17269239	0.22952654	0.295016166	0.363425712	0.44325423	0.544356447	0.638940987	0.757145591	0.932653618	1.095386996	1.272772114	1.489732572	1.70121818	1.885225259	2.074185773	2.253239416	2.359555776	2.428121746	2.484903755	2.476404703	2.367272706	2.218773936	2.033932595	1.793143507	1.548026682	1.306872604	1.085688692	0.887603429	0.708445503	0.584296776	0.501444057	0.426986106	0.387723615	0.395649111	0.44106429	0.523447737	0.640453088	0.795000263	0.988497081	1.244980736	1.573054564	1.962029574	2.385417921	2.832999889	3.299144203	3.731344451	4.084237596	4.316006217	4.351149536	4.221056688	3.953727616	3.560529152	3.095584091	2.572136354	2.040137424	1.548495955	1.129435345	0.781026362	0.521257797	0.340066355	0.204915789	0.12722507	0.076856456	0.040618168	0.022055822	0.010949699	0.005422708	0.003545617	0.003389192	0.00291992	0.002085657	0.001199253	0.000990687	0.000677838	0.00072998	0.000677838	0.000521414	0.00036499	0.000104283	0.000156424	0.000156424	0.000104283	0.000260707	0.00109497
