EPD_P_A_5-10	EPD_P_A_5-11	EPD_P_A_5-12	EPD_P_A_5-13	EPD_P_A_5-8	EPD_P_A_5-9	EPD_P_B_5-10	EPD_P_B_5-11	EPD_P_B_5-12	EPD_P_B_5-13	EPD_P_B_5-8	EPD_P_B_5-9	EPD_P_C_5-10	EPD_P_C_5-11	EPD_P_C_5-12	EPD_P_C_5-13	EPD_P_C_5-8	EPD_P_C_5-9	EPD_S_A_5-10	EPD_S_A_5-11	EPD_S_A_5-13	EPD_S_A_5-8	EPD_S_A_5-9	EPD_S_B_5-10	EPD_S_B_5-11	EPD_S_B_5-12	EPD_S_B_5-13	EPD_S_B_5-8	EPD_S_B_5-9	EPD_S_C_5-10	EPD_S_C_5-11	EPD_S_C_5-12	EPD_S_C_5-13	EPD_S_C_5-8	EPD_S_C_5-9	
AAS95082	0	0	0	0	16.89663797	0	0	0	0	110.8749028	0	38.67961093	0	25.7698543	0	106.6485525	0	0	20.98621455	24.88296213	25.07843307	22.0385267	21.57973642	27.53839389	15.84350435	53.39287124	28.63125221	7.875530186	36.0393886	41.71814096	17.99845099	25.48330233	59.63796755	28.55051867	17.84700857
AAS95083	61.84696543	53.99959749	215.7345452	0	89.32095796	76.08188501	118.4017621	133.0614361	96.12503619	298.7838891	99.59197033	110.0535943	58.20156136	116.9955587	0	0	107.8166035	138.4463289	76.3054429	89.60326717	54.44801768	0	65.52828389	76.80922564	87.58786009	29.35148763	58.85137754	20.15744732	89.82682186	93.68669673	66.23610535	49.25113476	29.83086145	110.9767989	42.68949192
AAS95084	75.12570026	126.7374934	0	0	0	287.2304838	0	106.0860077	115.0544275	169.2671455	76.20577484	0	0	166.5649332	285.3346849	0	0	0	29.26608169	16.60223916	34.18291903	0	40.66415867	0	91.93917178	25.58064924	54.80186308	39.51849522	46.27918027	45.40656505	27.66330794	33.21363686	36.39938452	13.40124007	30.76780719
AAS95085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.58236009	168.2746648	87.21524481	0	0	0	0	102.9937018	104.8264254	79.73714198	0	0	158.5056366	72.46448342	0	60.58025573	0
AAS95086	0	0	0	0	0	0	0	0	0	319.1756508	0	0	641.031241	40.25546853	0	0	0	0	8.424323148	6.529676939	14.78064263	0	0	0	0	0	14.02830887	0	0	6.069861505	2.916593223	0	16.16254656	0	34.8410149
AAS95087	77.58236458	115.0821712	65.69835565	24.27991004	213.3447871	97.31012004	74.9450542	63.36019501	82.35066252	91.08532512	83.64736256	128.8300898	185.7885065	98.20184371	101.4779343	90.80073486	161.711517	48.73240524	82.96830197	105.3107135	91.07752861	129.7953898	114.2365652	106.1694152	70.84151157	122.3690438	71.8083773	119.4614108	105.8268128	79.6715517	78.06886871	73.55824135	61.02911443	139.9452057	110.0048105
AAS95088	121.4625849	174.8926023	235.1039618	153.403027	214.4028276	126.7381713	194.7304649	149.645025	215.7421498	178.5723072	237.9497297	224.7651712	239.1832132	199.5154063	229.5538153	106.5822767	239.319855	153.9309661	339.47557	272.6584771	251.3869339	200.908111	307.672422	333.5907434	257.8949257	327.5718137	333.5918789	352.9362027	313.098003	363.176176	283.5598337	277.0309501	245.7285468	243.5094954	306.0001417
AAS95089	42.52489604	76.95613567	26.23792904	68.65463732	59.60373366	29.70929377	52.16137496	60.9299159	58.77292249	133.316948	94.53953178	36.86976811	34.60536968	65.02906652	39.43108519	91.58307131	69.55864669	80.32509255	26.66031401	29.91673325	39.23394503	50.27671316	31.90467538	36.59049302	41.70280574	30.73070981	38.27867724	34.094792	33.22817621	34.51938187	37.80153636	43.59892083	68.24068875	42.92794727	41.49005519
AAS95090	71.61485416	127.5814809	0	75.70629126	51.70240528	18.29305025	59.99083202	63.00190922	12.77301618	19.00004859	0	17.86605558	59.12797031	33.01062597	117.1584109	0	16.20538559	72.56340194	38.05868836	30.70006546	34.00040014	142.9658513	29.29261586	42.49338414	29.20515877	15.59663281	46.10627107	57.97853221	22.14980842	34.06438663	41.75015774	46.17840711	39.65734127	39.29495118	36.11969132
AAS95091	23.65537286	0	20.09357914	39.43272691	19.49701026	10.03058346	10.75104966	11.87297561	33.80862194	40.90863363	36.21237433	41.07614474	47.31797578	6.179212712	28.60593032	0	14.88712125	19.43912004	23.20033437	26.36002969	14.33794607	48.33434899	16.63398107	11.52246892	20.636471	14.25968106	0	48.5924795	12.09150859	21.09160657	21.98002339	19.94818676	35.27428124	25.7216265	25.2627118
AAS95092	0	0	22.69584267	15.46984615	26.99196405	23.58676067	37.93996182	14.37221268	15.78065367	35.64909636	30.0225716	23.6431905	0	7.12775631	35.37064246	66.90306448	31.69777276	21.9080241	16.25396322	18.22340782	9.686735342	59.21813632	11.244201	21.53323602	28.4381404	9.938653943	18.54082409	16.1338173	11.3542246	14.93816482	17.49051803	21.32111264	26.27810179	22.34966304	14.05737239
AAS95093	23.47538708	17.35213222	11.00166594	0	53.57876257	35.20955466	74.55223193	49.33810068	44.07358114	18.02291183	14.48595771	41.06523196	18.20344612	14.47994406	0	0	30.03809936	10.85099473	18.95152297	21.45855232	28.81122099	25.09813513	36.9232615	24.70640959	14.31001472	14.79729174	37.72717406	26.74940196	32.48212991	22.55114391	20.96922787	13.7082869	17.10390916	21.33377252	19.18877487
AAS95094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.5291022	0	0	0	109.8345463	0	90.0457199	0
AAS95095	1130.887355	1237.627303	654.2886976	312.3639447	145.7823194	586.0542022	616.5985299	751.8280135	355.3670531	376.5326195	0	494.7262488	532.4084476	732.3985706	501.4009321	1801.131535	186.2993848	334.8847626	749.5953626	471.0619377	304.3825641	83.5787578	503.8078063	609.3385834	395.1340251	248.4898841	291.2318677	140.1871874	614.4193913	443.8254892	625.6461725	577.7425537	235.4602827	417.1878698	516.0977914
AAS95096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.31730101	0	0	0	0	41.19975626	0	0	0	0	0	0	40.26194332	0	0	0	0
AAS95097	135.784688	40.54005223	51.17086749	115.0742932	39.98397533	83.80901812	29.29683516	0	76.93203964	116.3656864	47.3331291	83.25201747	0	67.40556979	74.61708384	152.0379982	20.26878457	0	33.02232896	33.63479791	64.95937188	0	33.01899343	52.59094127	18.53027307	13.92953858	32.44631242	37.67598175	54.29324438	39.84815518	50.41272259	54.31348165	32.16250013	59.0317777	31.58340681
AAS95098	185.3026223	0	0	582.76469	271.9994072	465.5457365	0	175.7382622	47.19723107	282.3721427	292.2928677	154.0336559	123.6503346	226.6491497	232.7634293	0	115.2744018	311.573285	156.6215297	165.0283891	71.29592198	469.8826762	100.8070842	206.788945	173.5552316	105.3014867	45.30454455	245.8722553	248.931828	100.6172365	177.5425483	124.9084296	180.1380436	200.9159602	164.5495314
AAS95099	0	0	0	0	129.8172638	0	569.1626448	0	0	234.2394052	0	0	0	0	0	0	0	0	0	57.5439544	0	0	0	0	0	0	0	0	65.30236606	0	22.54067429	0	116.4466061	43.64598585	0
AAS95100	4.587612157	8.654375602	46.81993823	7.912856842	14.86246924	24.21740949	0	14.39642641	34.11885681	31.82221037	21.89740965	23.35123383	0	10.93469683	18.14776775	0	0	11.20007046	18.58222958	23.00585835	10.36021178	7.513439165	15.96866833	13.36577616	15.67797685	17.3534239	25.55320983	18.08157399	17.84699883	16.33679731	18.28076438	12.87667863	15.96227493	13.4445236	13.91485015
AAS95101	271.3507105	359.825001	255.1314226	214.2421907	464.6996303	498.4734006	498.8781571	500.315158	392.6276246	536.1567685	437.7965862	565.5858531	548.9833806	174.8491835	508.5843084	232.8512026	459.5645148	509.6311473	663.723393	649.4557542	422.8146159	551.5679349	578.7871548	611.7866535	321.0957079	521.7351299	491.704783	420.4359702	510.0728759	566.9137453	471.0407999	493.4374969	408.442538	653.9297627	596.5330788
AAS95102	0	0	12.86823538	8.381461886	3.234070719	0	26.60939511	0	0	6.435519772	12.08761268	6.446125142	0	3.882873451	40.05279363	0	0	36.11785884	7.82791313	11.94892018	8.047199602	0	12.17942297	15.25553734	15.41362769	18.08642088	15.98329041	13.96646939	9.466759805	14.07129794	22.3535373	11.13293533	13.41709383	11.38984491	15.11063399
AAS95103	10.05112054	9.231881627	0	12.96582834	21.75287752	3.280328265	3.422932074	19.39273835	11.22764562	16.62762901	12.43945124	9.585437837	0	17.44008947	20.049137	17.94611307	9.879107177	6.10343653	9.001461844	15.74690172	11.16259015	20.70160151	13.54770327	6.278415152	11.1048449	12.05329615	16.53327211	14.85059775	10.43066392	10.86160541	11.06271489	8.386081117	7.278360614	9.286029621	13.21448601
AAS95104	0	86.79783309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.23054659	11.9372431	0	0	0	0	0	0	13.62792664	15.83435281	41.90887285	23.81799638	34.90418092	24.77485409	9.293664338	20.84942576
AAS95105	421.6086046	469.1280374	678.4702086	341.3186796	272.4759077	227.933177	111.2864005	258.9761326	131.3785576	849.3445354	537.9705523	197.9453063	270.4891816	261.7308104	1065.28072	313.3946098	553.1852372	491.8462468	443.8454365	303.7532416	288.580982	303.4772943	444.4636246	259.5848408	353.8088554	292.9639701	178.9039003	336.1119627	350.6750746	348.2353683	350.0230655	368.6045646	529.8915803	264.2025516	361.2174903
AAS95106	308.2346067	377.1200716	546.2747867	435.5805615	265.6298338	227.4303337	234.712219	316.2667337	257.6686118	356.2146307	308.1897241	239.9300383	280.0296819	146.5292582	212.1642589	289.79994	264.4577725	226.1493361	241.2185716	164.2655337	190.487232	203.6782097	277.7738567	248.860753	201.8057181	195.8257628	159.5544519	244.9872763	207.3760675	215.5624301	238.1449254	220.7734533	417.9311459	162.2501542	247.3693464
AAS95107	50.47119891	219.735507	80.86513323	145.5884947	97.72590888	62.97395969	118.8412512	52.35219141	104.3928491	136.3341025	71.54654144	0	105.2708949	80.96480129	61.42464976	122.1069565	14.34864601	40.10869778	121.1524045	110.0814592	118.0216709	145.4585002	79.75703825	138.784974	102.050667	74.00852984	164.5618156	62.64154098	93.61180701	142.4753669	98.39974446	66.91350702	123.038945	158.968536	111.9883996
AAS95108	51.27415268	23.26004781	15.27091791	21.47161111	41.88942867	55.02302304	16.98832979	37.64269539	36.9457864	65.45202123	24.29699584	23.09817115	0	14.74257793	22.75203118	0	29.44950392	27.8777039	47.41885191	54.90736502	57.534944	56.78112508	71.6810319	44.59570975	47.25404108	33.33958869	40.4276682	54.9929375	56.50829946	47.80065155	51.35721485	61.59629314	57.90989228	59.37660152	68.39718127
AAS95109	16.88482213	41.24919946	13.42087589	18.71560238	2.921641206	27.65125003	22.25863819	16.86831337	22.58801155	21.89240261	5.281357373	19.66730139	11.39012336	17.2847357	36.77828485	0	8.275658068	0	27.14238347	38.43457019	24.19443861	38.75347714	35.22138352	31.65672563	24.27299764	24.53807823	30.35363609	8.184598539	23.052393	32.05464857	29.04438617	28.76073357	36.15559407	30.50317279	20.3423771
AAS95110	345.4841422	286.1476921	123.7068097	247.7140773	183.1426799	318.604424	298.6654446	330.5053693	294.1835829	242.9585619	221.2366354	311.1343441	354.4522764	234.9868217	397.4782074	605.0329425	249.0237155	229.4029287	233.3980654	200.5463347	186.588418	135.9097597	247.3481606	244.2739278	192.7906142	158.3095641	183.8568983	77.66719961	231.3912071	159.6271578	144.8820602	182.5838238	235.9538601	165.6017843	151.0502472
AAS95111	372.2372563	0	0	597.0210863	0	0	231.1991306	490.1205267	0	192.6191177	0	859.4729729	370.2031498	140.5373255	0	0	0	479.5379273	73.24396299	170.0280265	218.6398935	0	588.2710306	109.269673	182.9044067	0	128.3776866	96.17989173	159.1867422	224.8147731	154.5300751	318.3456842	0	99.46710078	76.84779057
AAS95112	44.65714373	0	117.0782754	64.41943415	66.9403867	52.42932578	25.03161483	64.62369361	44.00490226	51.54361238	61.41938952	18.94594883	31.88888825	58.26805681	69.23570315	24.31689923	64.81121117	26.0204005	28.35259468	28.72853143	24.84684738	60.54446856	30.77472849	28.06518812	39.44204487	17.16803696	37.70976636	55.30325269	32.6947353	28.43641507	36.9731737	34.93517812	52.06778024	38.23806444	42.53021299
AAS95113	14.53971999	25.78356609	36.44272436	24.49574922	10.39798967	0	0	22.37288332	12.73489338	17.91458277	0	0	29.49228082	0	59.61566729	0	32.55221786	0	14.35411856	31.8268938	14.94249663	0	27.69224034	6.10954272	20.63277192	33.440362	11.50032677	17.22807928	28.97388605	19.96843352	24.50891677	19.37406634	16.76121797	2.831270858	16.34268393
AAS95114	44.61849996	50.19017884	38.49763209	40.5908162	43.84090023	41.96689849	44.76882173	65.21704423	33.39225862	46.39041497	36.46729038	60.93485455	29.81542646	53.49467701	67.94519357	61.68092322	39.99367368	64.60640507	25.36402087	19.63004657	25.94681046	35.27144628	33.20957718	26.97863346	32.81402518	28.45582406	29.72714676	43.60267241	32.73064682	37.95254254	27.52681123	30.93240308	41.50014273	28.48855332	27.19818988
AAS95115	14.54183714	0	78.91926914	23.80480811	64.32225243	0	0	45.57793415	0	18.75766045	19.31036914	0	0	23.09152984	0	0	32.151823	36.56680435	5.670180684	21.63341321	7.662087131	66.1590114	27.3787458	31.24342187	15.5840524	10.80742797	29.39989627	22.58118062	9.47304299	13.10209226	25.90935469	18.73428169	8.35676782	5.930516568	26.26073436
AAS95116	22.36430288	61.5739631	45.41923871	18.93321504	46.31617107	19.28804615	49.47635449	34.40095729	28.40455186	38.09724655	20.32767554	18.29700644	29.85234761	57.87373426	68.03666626	24.43153157	31.08654464	16.98285732	17.10640916	35.64104012	33.14051698	13.15757612	19.92882533	22.07202247	29.70820276	35.31347267	25.73561247	26.21048607	20.10525773	26.13064197	36.72826992	23.6266398	23.63110956	32.37615823	20.47049629
AAS95117	16.24912875	15.21775577	0	20.27956023	18.52733965	10.10707665	10.62786965	6.178170713	14.27231973	10.61540872	26.10196449	25.79981238	33.20652054	3.200084111	0	0	10.01185029	9.26228514	30.15346342	26.1213773	22.90255867	8.577477375	24.8215368	33.45553583	28.89590698	21.46833442	27.73104531	15.8342537	23.68942159	25.33773528	25.08147428	25.85090689	22.58003947	31.66087052	21.114658
AAS95118	103.5935079	91.73894353	84.06025507	45.91497348	70.28986989	112.0260951	111.3428454	34.55212301	79.02406261	35.02539226	84.24568485	54.79825525	135.644489	54.19660245	85.32037869	119.8572175	87.63661496	160.1968663	79.46538332	97.43221109	108.3028023	36.69420042	71.67262514	84.45596666	82.8996386	93.77801998	87.04890764	72.30116407	86.34122274	74.67621431	73.8261194	71.46780043	54.03269356	69.30314732	62.58271578
AAS95119	143.4800196	96.69006509	154.5184967	74.6636707	240.1510379	93.82354276	58.57859815	97.78187039	125.0912456	167.1713458	191.7975577	112.965965	33.94694445	116.9002566	319.223314	176.9017159	333.3196095	109.3571405	75.02673387	71.17117024	101.3771742	68.26564726	79.26668182	43.65965685	67.05857941	128.7541172	232.6414684	114.6049358	65.42431499	91.80911715	77.98987478	88.76774395	120.7575129	86.72712791	90.27482185
AAS95120	31.30092786	17.850711	109.106929	17.35387849	26.49749497	26.54719171	69.49443021	31.48749865	74.18841082	69.13406447	26.21198321	38.78186349	42.28377803	32.40606556	80.22023481	0	51.74305324	24.83054853	30.57245768	35.11912156	24.83168386	25.33669085	35.12717965	31.62872798	30.77678533	33.1575726	29.05421949	45.37883997	28.85136313	32.12239766	35.54596584	52.71476073	23.2666177	28.75123058	29.00483746
AAS95121	127.8826295	63.91914595	99.21442805	120.4457583	23.22292145	64.02462368	63.01639793	75.7576915	73.52023277	61.55054213	145.7375893	93.64444061	196.2794585	81.90582967	49.44344284	82.11369738	105.0982412	58.76840786	87.11165701	76.07299321	83.23736191	76.48486652	86.28829068	74.10120895	100.1681529	60.99053333	79.73856308	49.77787845	64.76526351	78.27527185	86.22094312	80.05519126	103.1505402	99.54290799	83.9067471
AAS95122	34.51434586	70.82596791	61.58493158	45.52048718	46.72874173	20.05876231	27.59047057	45.65264665	34.34227554	66.38443813	23.78972866	30.91848866	65.37657188	23.28600967	72.95046614	59.41537361	38.55748765	0	35.47571991	46.94442767	41.03743563	68.95707796	53.56050858	39.74650837	42.93674871	41.97291561	27.54577339	43.29192604	50.33833853	49.02335996	40.31889551	36.37466604	40.30527309	59.83904811	44.01401476
AAS95123	42.28542144	95.35521025	0	28.57436429	35.57090794	65.22818556	46.22082144	53.28558792	50.57350397	44.25518866	26.01213178	43.88589173	17.38357171	90.76512261	33.60660984	60.23163487	47.03059163	20.98274333	35.36189686	77.64512961	61.29865125	76.78438305	69.65268724	53.34063338	59.06025936	52.952615	74.37649383	40.14127475	68.74302031	68.11694586	65.48397773	79.3329281	50.25139048	85.23972283	85.61304973
AAS95124	25.80008699	0	0	28.52595707	8.972271683	0	0	13.30721949	21.34532318	33.07787937	7.903294887	31.03179102	17.42301858	20.58546974	0	0	6.432326891	0	13.35072775	22.54143512	15.48890652	10.58618151	26.49731848	12.18026708	17.59211219	11.05352943	3.35934362	12.84464537	4.665479056	14.33608263	8.892594571	13.85629757	8.446792516	29.91977092	17.8186588
AAS95125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.41666023	0	0	0	0	0	0	21.80168899	0	0	0
AAS95126	209.3942091	254.4782436	79.91710181	143.5561934	85.95819242	222.2029969	229.3503923	157.5888765	130.178702	57.60547833	71.11979862	143.5919991	212.2373442	138.1040632	120.23837	163.5763688	102.0806964	128.0153978	135.5705266	134.0057321	113.7029034	64.66910098	122.8540767	144.9138409	136.7360603	96.07128996	115.1326291	76.92838361	114.610362	166.0756604	144.5409143	129.1434987	113.1934631	166.4258971	171.0815094
AAS95127	21.60493066	18.94229061	58.6723261	113.5034901	37.23541972	42.82880934	14.70465655	33.95332552	29.64114312	0	13.82745488	0	44.90197796	8.297931308	89.55984304	0	45.41136284	55.74261841	47.94090684	43.24945818	66.09263864	116.4999241	51.81469799	34.99717424	30.11552297	38.22738857	57.90412163	140.6253653	45.53817043	36.95464065	41.54430756	48.64006152	18.59962632	29.6151808	45.66225115
AAS95128	40.00644483	28.5291167	20.08959148	13.61122188	74.19585677	20.5076642	0	24.90065065	6.827568302	0	0	19.62395113	16.26223311	5.958422712	29.90145462	0	58.65040414	37.67919194	12.32697428	3.90646465	10.63294478	36.4185835	7.194782315	11.49182663	12.44687613	11.27084472	3.204488676	36.93656732	12.0324141	15.65420641	10.39922761	13.89781497	4.530844957	13.95741739	11.8294595
AAS95129	8.091102637	29.56218429	0	13.87737097	21.94927322	20.12019441	21.68059141	12.18352189	20.31712759	0	0	29.62658831	0	12.11539019	0	0	0	18.3469884	10.96005035	19.33025753	12.64847446	5.154258354	16.26441541	16.5440238	8.333577656	8.072903804	12.77512818	17.0097306	6.743341688	13.8215035	11.05335137	11.5391282	17.81636762	14.17984665	6.749857805
AAS95130	32.58900902	68.37581236	24.53925867	44.68451922	33.44248455	53.98188468	21.10347298	40.3418506	30.14011537	13.72211569	8.610715502	56.90789614	10.62893842	16.88268243	35.64296664	35.71138237	3.526337698	0	11.16119254	13.96274679	29.8201817	70.52781677	17.51860769	17.1336356	18.73455665	16.25237247	20.51464113	21.39627946	20.6872832	19.69750993	16.75525519	30.52319136	15.86991361	29.88182343	15.40241222
AAS95131	336.5122598	430.8722932	357.7770194	391.6749613	464.1793804	291.1048312	498.2447844	272.3680003	102.4502579	123.8456996	118.0115495	284.649267	293.9512945	172.4497351	369.0572521	127.1645996	95.68635229	64.88713397	145.8001288	147.8002861	147.2334013	772.4304742	198.4485818	162.0023434	126.6383618	173.5985598	219.0186942	574.371525	220.8956705	140.9238997	120.556451	127.0847786	114.4455554	164.4962192	110.7337514
AAS95132	5.607114114	10.52309525	0	19.58159538	9.650851065	0	0	8.780234469	4.785109763	0	5.816297319	0	0	4.385020168	0	0	4.630142136	0	1.081886196	2.737582316	2.975329134	3.88359853	1.685638292	9.271132202	2.9245104	5.590126966	15.58265331	6.480289407	3.195109539	3.666869739	3.906975884	5.526065246	0	5.483779045	4.81519774
AAS95133	23.7670319	45.07149508	0	19.9064717	12.53663816	7.403769877	23.46059197	0	20.27686392	15.85064997	16.38028168	36.9166673	59.73388533	9.515725993	0	41.040787	26.76453529	0	21.67670498	9.609003327	12.39423012	15.09914639	18.54853647	26.08657215	21.19822811	7.765075045	16.28659418	13.94412515	14.60250197	20.12278445	21.82824975	9.270205114	23.8628919	21.69625382	16.8594599
AAS95134	3.590049699	6.584867629	28.25000962	12.16682131	4.151245274	18.75435169	19.30812859	11.41315371	15.93168266	0	7.471409377	18.14236963	14.99976565	16.95264968	28.25509931	0	9.463714043	25.53091547	9.815525465	17.73828785	13.36770563	17.92715906	15.23012936	10.33428498	17.75222677	13.82876871	11.67280449	10.4086275	10.83720572	15.30327474	17.08997488	14.94409019	22.20042023	11.85219506	13.91160921
